verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,chapter,Regime_ID,Is_Regime_Change
Gen.1.1,בראשית ברא אלהים את השמים ואת הארץ,6.4675320213417615,1.2253642226418682,0.0,6.4675320213417615,1.2253642226418682,-0.5319911090405613,-0.3252331396008529,0.0,0.7026339233035961,0.627497685458734,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.2,והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים,2.5427740045038196,11.093286591433175,0.21428571428571427,1.7799418031526737,7.765300614003222,-0.6827502070536471,-0.3227239864650182,0.0,0.7526176508434803,0.6265478576098589,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.3,ויאמר אלהים יהי אור ויהי אור,3.5837372086236576,1.2352031255239204,0.0,3.5837372086236576,1.2352031255239204,-0.6247377623493809,-0.32522936474548086,0.0,0.7339284077382439,0.6274962570859929,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.4,וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך,5.757232036553477,13.489426208042472,0.0,5.757232036553477,13.489426208042472,-0.5548352955076026,-0.32052783243159866,0.0,0.7104963386325027,0.625715882423158,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.5,ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד,2.39297417474541,10.098698997080572,0.07692307692307693,2.073910951446022,8.752205797469829,-0.6732957706422875,-0.32234534421413363,0.0,0.749620428540655,0.6264044574580926,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.6,ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים,3.228785009416103,1.2638958958355562,0.18181818181818182,2.3677756735718085,0.9268569902794078,-0.6638446927145191,-0.3253476667634016,0.0,0.7466051411899112,0.6275410207162694,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.7,ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן,2.5527625057149153,10.828909345522598,0.058823529411764705,2.284050663008082,9.689024151257062,-0.6665373997316013,-0.3219859185913986,0.0,0.7474661666092353,0.6262683188723326,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.8,ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני,3.108956807101128,4.907855538512833,0.0,3.108956807101128,4.907855538512833,-0.6400073276817105,-0.32382029181763794,0.0,0.7389160822543603,0.6269629536930053,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.9,ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן,4.220065663426984,1.2993818308144978,0.15384615384615385,3.227109036738282,0.9936449294463806,-0.6362073957893674,-0.3253220424825266,0.0,0.7376793733385666,0.6275313250359676,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.10,ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב,3.9662737356436937,102.1308501891329,0.16666666666666666,2.9747053017327705,76.59813764184968,-0.6443250335634441,-0.29631514721316293,0.0,0.7403176571416749,0.6165052903503889,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.11,ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן,4.86948364887719,62.00107697688042,0.15,3.7457566529824535,47.69313613606186,-0.6195270028428578,-0.3074050219197971,0.0,0.7322153806263657,0.6207324469038891,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.12,ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב,5.1507318830245525,885.690751087767,0.1111111111111111,4.214235177020088,724.6560690718093,-0.6044601142209892,-0.04767716458722602,0.0,0.7272311102821898,0.5190132332892389,0.7559658915593124,0.6275441494078227,False,1.0,1.0,False,1,1,False
Gen.1.13,ויהי ערב ויהי בקר יום שלישי,46.854870294655996,2.872696711892878,0.16666666666666666,35.141152720992,2.1545225339196588,0.3901904367513413,-0.324876652878213,0.3901904367513413,0.3481978663400127,0.6273627862207043,0.7559658915593124,0.6275441494078227,False,0.9267010211529683,1.0,False,1,1,False
