verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,cfi_percentile,chapter,Regime_ID,Is_Regime_Change
Isa.1.21,איכה היתה לזונה קריה נאמנה מלאתי משפט צדק ילין בה ועתה מרצחים,38.4423023821,49.7747873316,0.16666666666666666,28.831726786575004,37.33109049870001,-0.5182827703094132,-0.25521542394184843,0.0,0.6978695037858695,0.6007216405718536,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.22,כספך היה לסיגים סבאך מהול במים,615.2361206994,10770.2181725721,0.5,307.6180603497,5385.10908628605,0.3624707266573827,-0.2129991150763137,0.3624707266573827,0.35850014755539433,0.5843361735434847,0.7266815425440653,0.6008320478370451,False,0.9364187558337485,1.0,False,79.55,1,1,False
Isa.1.23,שריך סוררים וחברי גנבים כלו אהב שחד ורדף שלמנים יתום לא ישפטו וריב אלמנה לא יבוא,31.0458633563,750.6136892821,0.25,20.697242237533334,500.4091261880667,-0.5439815756311188,-0.2515598037199717,0.0,0.706772924248817,0.5993093342258524,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.24,לכן נאם האדון יהוה צבאות אביר ישראל הוי אנחם מצרי ואנקמה מאויבי,278.8962432543,5278.0071317994,0.25,185.9308288362,3518.6714211996,-0.021968687290630926,-0.2277331053447254,0.0,0.5087635332853702,0.5900731328771162,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.25,ואשיבה ידי עליך ואצרף כבר סיגיך ואסירה כל בדיליך,189.5639019301,258746.3270362345,0.4444444444444444,100.35735984534706,136983.34960741826,-0.2923159855171695,0.8258607576366891,0.8258607576366891,0.6149774811791944,0.20444154180921448,0.7266815425440653,0.6008320478370451,False,0.7110425572377765,1.0,False,86.91,1,1,False
Isa.1.26,ואשיבה שפטיך כבראשנה ויעציך כבתחלה אחרי כן יקרא לך עיר הצדק קריה נאמנה,34.4258381731,10027.0910683709,0.3076923076923077,21.31123315477619,6207.246851848653,-0.5420418297312538,-0.20650901360457125,0.0,0.7061051549414413,0.5818033376769057,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.27,ציון במשפט תפדה ושביה בצדקה,9.2078382342,2291.1035331847,0.2,6.577027310142858,1636.5025237033574,-0.5885907518280789,-0.24259128075447436,0.0,0.7219320803705529,0.5958389817846862,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.28,ושבר פשעים וחטאים יחדו ועזבי יהוה יכלו,237.6785504127,41475.3681515824,0.14285714285714285,184.86109476543334,32258.61967345298,-0.025348236107140345,-0.0008548517686846395,0.0,0.5101114002869583,0.5003410364724676,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.29,כי יבשו מאילים אשר חמדתם ותחפרו מהגנות אשר בחרתם,263.677325775,16077.6628073866,0.4444444444444444,139.59387835147058,8511.70383920467,-0.1683583279039211,-0.18831722104657858,0.0,0.5668493051931522,0.5746860067906907,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.1.30,כי תהיו כאלה נבלת עלה וכגנה אשר מים אין לה,398.4183464278,7501.9843139286,0.1,332.0152886898333,6251.653594940501,0.4395474753711226,-0.20615845889127637,0.4395474753711226,0.33013244492398974,0.5816664321023293,0.7266815425440653,0.6008320478370451,False,0.9079182009008219,1.0,False,81.1,1,1,False
Isa.1.31,והיה החסן לנערת ופעלו לניצוץ ובערו שניהם יחדו ואין מכבה,197.5069461534,20135.0223314078,0.5,98.7534730767,10067.5111657039,-0.2973830519768846,-0.17603540181577051,0.0,0.6169129593511494,0.5698669349582861,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,1,1,False
Isa.2.1,הדבר אשר חזה ישעיהו בן אמוץ על יהודה וירושלם,36.9891913343,40.7901725203,0.0,36.9891913343,40.7901725203,-0.4925113656104643,-0.25518811733429475,0.0,0.688821055380999,0.6007110958419202,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
