verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,chapter,Regime_ID,Is_Regime_Change
Jer.1.1,דברי ירמיהו בן חלקיהו מן הכהנים אשר בענתות בארץ בנימן,56.27482130822233,11298.869836129059,0.0,56.27482130822233,11298.869836129059,-0.30933129713601104,-0.049344473005124095,0.0,0.6214652370331439,0.5196776108349598,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.2,אשר היה דבר יהוה אליו בימי יאשיהו בן אמון מלך יהודה בשלש עשרה שנה למלכו,15.665921247036524,45.679174973768575,0.0,15.665921247036524,45.679174973768575,-0.45823809009103167,-0.20004540973737694,0.0,0.6766093014018566,0.5792774665044991,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.3,ויהי בימי יהויקים בן יאשיהו מלך יהודה עד תם עשתי עשרה שנה לצדקיהו בן יאשיהו מלך יהודה עד גלות ירושלם בחדש החמישי,7.261366436997055,45.83488559227476,0.0,7.261366436997055,45.83488559227476,-0.4890563417819671,-0.20004332448557818,0.0,0.6875990954778836,0.5792766510892544,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.4,ויהי דבר יהוה אלי לאמר,10.585737335954954,3.77491560229214,0.0,10.585737335954954,3.77491560229214,-0.47686636844087776,-0.2006065849036479,0.0,0.6832713590483891,0.5794968956317573,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.5,בטרם אצורך אצרך בבטן ידעתיך ובטרם תצא מרחם הקדשתיך נביא לגוים נתתיך,28.158375703225385,8562.9826021659,0.25,18.772250468816924,5708.655068110599,-0.4468476431303691,-0.12420773867278025,0.0,0.6725074654643917,0.5494246024425243,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.6,ואמר אהה אדני יהוה הנה לא ידעתי דבר כי נער אנכי,28.516434109006656,13.762543660425237,0.0,28.516434109006656,13.762543660425237,-0.4111171718878771,-0.20047283217969475,0.0,0.6595066904761506,0.5794445982592835,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.7,ויאמר יהוה אלי אל תאמר נער אנכי כי על כל אשר אשלחך תלך ואת כל אשר אצוך תדבר,17.932116836939894,75.99893616432215,0.0,17.932116836939894,75.99893616432215,-0.449928288126613,-0.19963937232536658,0.0,0.6736189252310533,0.5791186835390258,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.8,אל תירא מפניהם כי אתך אני להצלך נאם יהוה,26.326837991337804,177.91122337200778,0.1111111111111111,21.54014017473093,145.5637282134609,-0.43669820350654603,-0.1987077717117222,0.0,0.6688348838610145,0.5787543278446405,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.9,וישלח יהוה את ידו ויגע על פי ויאמר יהוה אלי הנה נתתי דברי בפיך,10.020532520524823,3.5771584907565255,0.0,10.020532520524823,3.5771584907565255,-0.4789388903831521,-0.20060923323538346,0.0,0.6840089484780341,0.5794979311164387,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.10,ראה הפקדתיך היום הזה על הגוים ועל הממלכות לנתוש ולנתוץ ולהאביד ולהרוס לבנות ולנטוע,22.446116198766795,27695.82259700021,0.21428571428571427,15.712281339136757,19387.075817900146,-0.4580680945327835,0.0589714930740623,0.0589714930740623,0.6765482398961414,0.4764874069074594,0.6934354144325707,0.579508538968416,False,0.998262692371356,1.0,False,1,1,False
Jer.1.11,ויהי דבר יהוה אלי לאמר מה אתה ראה ירמיהו ואמר מקל שקד אני ראה,28.982620514256986,80.9337554813923,0.0,28.982620514256986,80.9337554813923,-0.40940773571943956,-0.19957328601117535,0.0,0.658879768185813,0.5790928389359234,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.12,ויאמר יהוה אלי היטבת לראות כי שקד אני על דברי לעשתו,15.686743017100975,961.0125836621086,0.09090909090909091,13.273397937546978,813.164493867938,-0.4670111170026061,-0.18976736860502053,0.0,0.679754037814291,0.5752542863516173,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.13,ויהי דבר יהוה אלי שנית לאמר מה אתה ראה ואמר סיר נפוח אני ראה ופניו מפני צפונה,19.92629382489387,69.06209523664805,0.11764705882352941,16.13080928681885,55.907410429667465,-0.45653341483553767,-0.199908434837481,0.0,0.6759967760003796,0.5792239032234682,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
Jer.1.14,ויאמר יהוה אלי מצפון תפתח הרעה על כל ישבי הארץ,6.726349417631377,58.3010838335707,0.0,6.726349417631377,58.3010838335707,-0.4910181695687346,-0.1998763791445614,0.0,0.6882932016613451,0.579211367809283,0.6934354144325707,0.579508538968416,False,1.0,1.0,False,1,1,False
